latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
34.21777,-77.81164,34.21777,-77.81164,2018 Florence,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Steve Harden,Stake,Map (digital or paper),WGS84 (from Digital Map),Laura Gurley,Steve Harden,NCNEW13008,Wrightsville Beach Boating Access,,"SWaTH, South Atlantic",NC,New Hanover County,,No,34.218354,-77.81145,33706,Atlantic Intracoastal Waterway,13008,283,2,3,Marker: stake with flagging tape. Thick debris line under bridge.,9/26/2018 4:00:00 AM,7.04,2,2,N/A,18688,7,0,4,,"GNSS level II based on RM-1. 
HWM coordinate on field sheet is for sensor site. Estimated HWM lat/long from photos and Google Earth.",Coastal,9/24/2018 4:00:00 AM,0,4,1401,761,0.01,0.2,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.772862,-79.3337624,34.772862,-79.3337624,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,WGS84 (from Digital Map),Daniel McCay,Daniel McCay,NCSCO27062,Sycamore Hill Church,,,NC,Scotland County,,No,34.7722858,-79.3337576,33707,Lumber River,27062,283,5,2,Seed line on street facing door of meeting hall near road. Transferred over to mark on molding.,9/30/2018 4:00:00 AM,189.418,2,6,Right,19546,4,4.4,3,,GNSS Level II survey.,Riverine,9/25/2018 4:00:00 AM,0,4,1591,1591,0.17,0.1,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.34944,-79.16556,34.34944,-79.16556,2018 Florence,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Philip Habermehl,Andy Caldwell,SCDIL18611,"Page's Mill Pond in Lion's Park
Hwy 41
Dillon, SC",,South Atlantic,SC,Dillon County,,No,34.349018,-79.165828,33708,Bear Swamp,18611,283,5,4,MARK ON FOURTH HANDRAIL PIPE FROM ROAD WEST OF ROAD AND 15' FROM WELCOME TO LAKE VIEW SIGN.. LAND SURFACE DETERMINED ON POND SIDE OF PIPE,9/27/2018 4:00:00 AM,76.24,2,6,N/A,18169,4,0.64,3,,"Level III survey
TD to HWM of 2.57 ft.",Riverine,9/25/2018 4:00:00 AM,0,2,1600,1381,0.22,0.4,HWM - 01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.645653,-77.188103,34.645653,-77.188103,2018 Florence,Stain line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,Paul Ankcorn,NCONS27074,House at end of cul-de-sac of Fox Lane,,,NC,Onslow County,,No,34.645653,-77.188103,33709,Sanders Creek,27074,283,6,3,House at 111 Fox Lane at end of cul-de-sac: stain on shower enclosure inside house; HWM transferred to outside patio door frame. This HWM reflects localized flooding from rainfall.,9/27/2018 4:00:00 AM,20.49,2,6,N/A,18665,6,1.4,3,,Level III Survey. Survey team indicated that HWM appears to have been a result of pooling rain water. This site is located within a topographic depression. This HWM is considered to reflect localized flooding from rain and not storm surge or riverine flooding.,Coastal,9/25/2018 4:00:00 AM,1,2,1749,873,0.06,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.25028,-79.14722,34.25028,-79.14722,2018 Florence,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail,Phone/Car GPS,WGS84 (from Digital Map),Philip Habermehl,Andy Caldwell,SCMAR27071,"RESIDENCE ON HIGHWAY 9, NICHOLS SC,",,South Atlantic,SC,Marion County,,No,34.25028,-79.14722,33710,LUMBER RIVER,27071,283,5,1,ON SOUTH SIDE OF POWER POLE#157 IN FRONT OF RESIDENCE AT 1230 HIGHWAY 9 ON NORTH SIDE OF DRIVE WAY NEXT TO MAIL BOX,9/27/2018 4:00:00 AM,57.47,2,6,N/A,18168,5,1.38,3,,Level III survey,Riverine,9/25/2018 4:00:00 AM,0,4,1600,1381,0.22,0.05,HWM - 01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.348333,-79.349444,34.348333,-79.349444,2018 Florence,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Andy Caldwell,Tape,Phone/Car GPS,WGS84 (from Digital Map),Kyle Anderson,Andy Caldwell,SCDIL27053,"HIGHWAY 57 SOUTH COMPOUND OF MULTIPLE RESIDENCES SECOND GATE
ENTRANCE.
Dillon, SC",,South Atlantic,SC,Dillon County,,No,34.348333,-79.349444,33712,LITTLE PEE DEE RIVER,27053,283,5,1,TWO CAR GARAGE ON SOUTH SIDE OF COMPOUND. SECOND GATE PAST MAIN ENTRANCE AND NORTH OF LITTLE PEE DEE SHRINE CLUB. NORTH JAMB OF SOUTHERN MOST GARAGE DOOR. 75' AND VIEWABLE FROM HIGHWAY.,9/29/2018 4:00:00 AM,86.41,2,6,N/A,18183,2,1.51,3,,Level II survey,Riverine,9/25/2018 4:00:00 AM,0,4,1903,1381,0.09,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.3649,-77.630962,34.3649,-77.630962,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Steve Harden,Marker,Other (Note in Description box),NAD83,Laura Gurley,Steve Harden,NCPEN00002,Bush Marina,,"SWaTH, South Atlantic",NC,Pender County,,No,34.365359,-77.63164,33713,Banks Channel to New Topsail Inlet,6839,283,5,3,"Seed line on north concrete wall of Bush Marina Property. Mark is located on the east end of the wall. Marks are also on the
house directly across the street (no one was home) and on the porta potty near the sensor site. This mark seemed the most
reliable.",9/25/2018 4:00:00 AM,6.24,2,2,N/A,18641,4,,5,12730,HWM coordinate on field sheet is for sensor site. Estimated HWM lat/long from photos and Google Earth. Levels ran from RM-1 (GNSS level II).,Coastal,9/24/2018 4:00:00 AM,1,2,1401,761,0.16,0.2,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.0641902,-77.3529966,35.0641902,-77.3529966,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Eric Frantz,Anthony Gotvald,NCJON27069,Trenton United Methodist Church,,,NC,Jones County,,No,35.0641902,-77.3529966,33714,Trent River,27069,283,5,3,"Fair seed line on NE facing side of the church, located on the left side of the exterior door frame.

The seed line is marked with an ink marker.",9/26/2018 4:00:00 AM,29.79,2,6,N/A,19266,4,2.58,3,,Level II Survey,Riverine,9/25/2018 4:00:00 AM,0,2,5,6,0.03,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.24167,-79.14861,34.24167,-79.14861,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,WGS84 (from Digital Map),Philip Habermehl,Andy Caldwell,SCMAR27079,"AMERICAN LEGION BUILDING AT HIGHWAY 9, NICHOLS, SC",,South Atlantic,SC,Marion County,,No,34.24167,-79.14861,33715,LUMBER RIVER,27079,283,5,3,SOUTH EAST CORNER OF BUILDING . MARK WITH BE BEHIND BUILDING WHEN FACING BUILDING.,9/27/2018 4:00:00 AM,57,2,6,N/A,18171,4,2.95,3,,Level III survey,Riverine,9/25/2018 4:00:00 AM,0,4,1600,1381,0.22,0.2,HWM - 01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.748271,-77.329654,34.748271,-77.329654,2018 Florence,Seed line,Fair: +/- 0.20 ft,,,Steve Harden,Marker,Map (digital or paper),WGS84 (from Digital Map),Eric Frantz,,NCONS27055,Webb Apartments,,,NC,Onslow County,,No,34.7482459,-77.3297566,33716,Little Northeast Creek,27055,283,5,3,Fair seed line on back door of apartment home. The seed line is marked on the left side of the door frame. The seed line is marked with permanent marker.,,,,,N/A,19097,4,8.04,4,,The elevation of this HWM was not determined.,Riverine,9/25/2018 4:00:00 AM,0,4,5,,,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.05441,-78.87916,35.05441,-78.87916,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Handheld GPS,NAD83,Cristal Younker,Gerard Gonthier,NCCUM27006,Maiden Lane Park,,,NC,Cumberland County,,No,35.05441,-78.87916,33717,Cross Creek,27006,283,5,3,Seed line on concrete wall encircling playground at Park,9/27/2018 4:00:00 AM,85.56,2,6,N/A,19313,4,3.39,1,,Level II survey,Riverine,9/24/2018 4:00:00 AM,0,2,1715,1919,0.08,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.649,-79.886,34.649,-79.886,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Andy Caldwell,Andy Caldwell,SCCHE27081,HWM found in the back of neighborhood in yard of house off the only gravel road - Ginge Road nr Cheraw State Park. Found on light pole next to gravel road 3.19ft off ground.,,South Atlantic,SC,Chesterfield County,,No,34.649,-79.886,33718,Juniper Creek,27081,283,5,2,"HWM found in the back of neighborhood in yard of house off the only gravel road. Found on
lightpole next to gravel road 3.19ft off ground.",9/26/2018 4:00:00 AM,99.56,2,6,N/A,18144,6,3.19,1,,"Level II survey.
Homeowners stated this is most likely from overflow from the pond upstream and not from the Pee Dee River.",Riverine,9/25/2018 4:00:00 AM,0,4,1381,1381,0.13,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.012996,-78.829144,35.012996,-78.829144,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Handheld GPS,NAD83,Cristal Younker,Gerard Gonthier,NCCUM27015,House on Bombay Dr next to Locks Creek,,,NC,Cumberland County,,No,35.01302,-78.82922,33719,Locks Creek,27015,283,5,3,"Seed/debris line on wooden privacy fence at SW corner of house, above water spigot. Mark correlates well with line on vinyl siding of house.",9/27/2018 4:00:00 AM,85.88,2,6,N/A,19315,4,4.65,1,,Level II survey,Riverine,9/24/2018 4:00:00 AM,0,2,1715,1919,0.08,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.81744,-79.42359,34.81744,-79.42359,2018 Florence,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Handheld GPS,NAD83,Cristal Younker,Bryce McClenney,NCSCO27043,Wagram Road at Jordan Creek,,,NC,Scotland County,,No,34.81744,-79.42359,33720,Jordan Creek,27043,283,1,3,Mud line on power pole. Correlates well with silt deposits on leaves.,10/3/2018 4:00:00 AM,193.88,2,6,N/A,19548,6,2.03,1,,GNSS level III survey,Riverine,9/24/2018 4:00:00 AM,0,2,1715,13,0.01,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.77937,-79.46189,34.77937,-79.46189,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Handheld GPS,NAD83,Cristal Younker,Paul Ankcorn,NCSCO27048,House on N Gill Street,,,NC,Scotland County,,No,34.77937,-79.46189,33721,Leith Creek Tributary,27048,283,5,2,Seed/grass line on white cinder-block near old driveway of abandoned home.,9/29/2018 4:00:00 AM,212.42,2,6,N/A,19549,4,0.28,1,,Level II Survey,Riverine,9/24/2018 4:00:00 AM,0,2,1715,873,0.183,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.531,-79.83,34.531,-79.83,2018 Florence,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Andy Caldwell,Andy Caldwell,SCMAR27085,"HWM found on red, wooden staircase on left side of porch of cabin/river house 2.91ft above ground.",,South Atlantic,SC,Marlboro County,,No,34.531,-79.83,33722,Pee Dee River,27085,283,1,2,"HWM found on red, wooden staircase on left side porch of cabin/river house 2.91ft above ground. 143, Kolb's Tomb Rd, Bennettsville, SC 29512",9/26/2018 4:00:00 AM,84.97,2,6,N/A,18145,6,2.91,1,,Level II survey,Riverine,9/25/2018 4:00:00 AM,0,4,1381,1381,0.13,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.67929,-79.23817,34.67929,-79.23817,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,WGS84 (from Digital Map),,Laura LaPolice,NCROB27056,Harpers Ferry Church,,,NC,Robeson County,,No,34.67929,-79.23817,33724,Lumber River,27056,283,5,2,HWM seed line marked on left side of post of pastors parking sign.,9/30/2018 4:00:00 AM,161.01,2,6,N/A,19368,4,2.6,3,,Level II Survey,Riverine,9/25/2018 4:00:00 AM,0,4,,1598,0.17,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.69441,-79.25693,34.69441,-79.25693,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Bryce McClenney,NCROB27060,House on Terry Sanford Dr,,,NC,Robeson County,,No,34.69441,-79.25693,33726,Lumber River,27060,283,5,2,HWM seed line marked on front of AC unit in back of right side of house.,10/1/2018 4:00:00 AM,165.24,2,6,N/A,19369,4,1.31,3,,GNSS level III survey,Riverine,9/25/2018 4:00:00 AM,0,4,1715,13,0.27,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.0669495,-77.3567718,35.0669495,-77.3567718,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Eric Frantz,Anthony Gotvald,NCJON27073,Abandoned Church on 1st Ave,,,NC,Jones County,,No,35.0669495,-77.3567718,33727,Trent River,27073,283,5,2,Good seed line on left side of exterior door frame located on the west side of building.,9/26/2018 4:00:00 AM,30.34,2,6,N/A,19265,4,4.48,3,,Level II Survey,Riverine,9/25/2018 4:00:00 AM,0,2,5,6,0.03,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.659906,-79.210949,34.659906,-79.210949,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Laura LaPolice,NCROB27064,Driveway to house on Carrine Drive,,,NC,Robeson County,,No,34.65985,-79.21106,33728,Lumber River,27064,283,5,2,HWM seed line marked on house side of raised concrete platform at curve in driveway to house. Marked corner closest to power pole.,10/1/2018 4:00:00 AM,153.62,2,6,N/A,19370,4,0.96,3,,GNSS level III survey.,Riverine,9/25/2018 4:00:00 AM,0,4,1715,1598,0.27,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.62417,-79.0457,34.62417,-79.0457,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Gerard Gonthier,NCROB27075,Tire and Brake Shop on W 5th St,,,NC,Robeson County,,No,34.62417,-79.0457,33729,Lumber River,27075,283,5,2,HWM seed line along brick siding on back NW corner of building.,9/25/2018 4:00:00 AM,120.77,2,6,N/A,19371,4,2.24,3,,Level II survey.,Riverine,9/25/2018 4:00:00 AM,0,4,1715,1919,0.09,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.675,-77.13583,34.675,-77.13583,2018 Florence,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Eric Frantz,Stake,Phone/Car GPS,NAD83,Eric Frantz,Eric Frantz,NCONS27054,"Harold Ave, Swansboro NC",,,NC,Onslow County,,No,34.675,-77.13583,33730,Atlantic Ocean,27054,283,2,2,"Good debris line in backyard, mark is in NW corner of yard near seawall.",9/26/2018 4:00:00 AM,8.55,2,6,N/A,18653,7,0,3,,Level II survey,Coastal,9/25/2018 4:00:00 AM,0,2,5,5,0.02,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.62148,-79.05506,34.62148,-79.05506,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Gerard Gonthier,NCROB27080,Robeson County Humane Society,,,NC,Robeson County,,No,34.62148,-79.05506,33731,Lumber River,27080,283,5,2,HWM seed line located on far left side of building to the left of private patio entrance; on brick wall.,9/25/2018 4:00:00 AM,122.37,2,6,N/A,19373,4,0.58,3,,Level II survey,Riverine,9/25/2018 4:00:00 AM,0,4,1715,1919,0.09,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.60697,-79.09983,34.60697,-79.09983,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Bryce McClenney,NCROB27082,Kampgrounds of America (KOA) of Lumberton,,,NC,Robeson County,,No,34.60697,-79.09983,33732,Lumber River,27082,283,5,2,HWM seed line marked on wooden fence to right of entrance to utility building at rear NE corner of property.,10/1/2018 4:00:00 AM,129.62,2,6,N/A,19374,4,3.69,3,,GNSS level II survey,Riverine,9/25/2018 4:00:00 AM,0,4,1715,13,0.04,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.683497,-77.129182,34.683497,-77.129182,2018 Florence,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Eric Frantz,Stake,Map (digital or paper),WGS84 (from Digital Map),Eric Frantz,Eric Frantz,NCONS27057,"Deer Island Rd, Swansboro NC",,,NC,Onslow County,,No,34.68348,-77.12954,33733,Atlantic Ocean,27057,283,2,2,"Good debris line in yard near brick shed in corner of lot. pk nail in hub stake driven flush w/ ground, marked ""USGS 9-15-18""",9/26/2018 4:00:00 AM,6.51,2,6,N/A,18654,7,0,4,,Level II survey. HWM coordinates estimated from photos and Google Earth.,Coastal,9/25/2018 4:00:00 AM,0,4,5,5,0.02,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.737598,-77.232462,34.737598,-77.232462,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Map (digital or paper),WGS84 (from Digital Map),Eric Frantz,Eric Frantz,NCONS27063,Woods at end of Huckleberry Ln,,,NC,Onslow County,,No,34.73722,-77.23278,33734,Queens Crk,27063,283,5,3,"Fair seedline in tree. Nail w/green hwm disc set in 3"" tree approx eye level. Follow pink flagging down road to mark.",9/26/2018 4:00:00 AM,19.77,2,6,N/A,18655,6,5.24,4,,Level II survey. Estimated HWM location from photos and Google Earth.,Riverine,9/25/2018 4:00:00 AM,0,4,5,5,0.02,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.554,-79.856,34.554,-79.856,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Andy Caldwell,Andy Caldwell,SCCHE27088,"HWM found on telephone pole off Frank Kelly road near large white house with pond in front yard. Society Hill, SC.",,South Atlantic,SC,Chesterfield County,,No,34.554,-79.856,33735,Pee Dee River,27088,283,5,2,"HWM found on telephone pole off Frank Kelly road near large white house with pond in front
yard. Telephone pole is 30 yards from pond. HWM marked with white disk and orange flagging.",9/26/2018 4:00:00 AM,87.75,2,6,N/A,18146,6,3.58,1,,Level II survey,Riverine,9/25/2018 4:00:00 AM,0,4,1381,1381,0.13,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.71533,-77.2246,34.71533,-77.2246,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Phone/Car GPS,NAD83,Eric Frantz,Eric Frantz,NCONS27070,Hubert Blvd at Queens Creek,,,NC,Onslow County,,No,34.71533,-77.2246,33736,Queens Crk,27070,283,5,3,"HWMs in woods near Hubert Blvd, Hubert NC. Marks are on DS/RB of Queens Crk. Two pink flagging tails signal entry points. Fair seed line on tree marked with nail w/ white HWM disc and pink flagging.",9/26/2018 4:00:00 AM,7.05,2,6,N/A,18657,6,2.39,3,,Level II survey,Riverine,9/25/2018 4:00:00 AM,0,2,5,5,0.02,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.656424,-77.160644,34.656424,-77.160644,2018 Florence,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Eric Frantz,Stake,Map (digital or paper),WGS84 (from Digital Map),Lynn Torak,Paul Ankcorn,NCONS27091,Backyard of house on Peninsula Manor Rd,,,NC,Onslow County,,No,34.65713,-77.16131,33737,Intracoastal Canal,27091,283,2,3,"Debris line about 50 ft from back of left side of house, staked and flagged.",9/27/2018 4:00:00 AM,6.56,2,6,N/A,18667,7,0,4,,Level III Survey. HWM coordinates estimated from photo and Google Earth.,Coastal,9/25/2018 4:00:00 AM,0,4,1749,873,0.06,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.71533,-77.2246,34.71533,-77.2246,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Phone/Car GPS,NAD83,Eric Frantz,Eric Frantz,NCONS27070,Hubert Blvd at Queens Creek,,,NC,Onslow County,,No,34.71533,-77.2246,33738,Queens Crk,27070,283,5,3,"HWMs in woods near Hubert Blvd, Hubert NC. Marks are on DS/RB of Queens Crk. Two pink flagging tails signal entry points. Fair seed line on tree marked with nail w/ green HWM disc and pink flagging.",9/26/2018 4:00:00 AM,7.24,2,6,N/A,18656,6,2.95,3,,Level II survey,Riverine,9/25/2018 4:00:00 AM,0,2,5,5,0.02,,HWM-02,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.70232,-77.19338,34.70232,-77.19338,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Phone/Car GPS,NAD83,Eric Frantz,Eric Frantz,NCONS27077,"HWMs in vacant lot across street from E Ivybridge Dr, Swansboro NC",,,NC,Onslow County,,No,34.70232,-77.19338,33739,Queens Crk,27077,283,5,2,"HWMs in vacant lot across street from E Ivybridge Dr, Swansboro NC. Follow pink flagging tails to marks. Good seedline on pine tree marked with nail w/ green hwm disc.",9/26/2018 4:00:00 AM,7.4,2,6,N/A,18658,6,1.53,3,,Level II survey,Coastal,9/25/2018 4:00:00 AM,0,2,5,5,0.02,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.772182,-79.3335545,34.772182,-79.3335545,2018 Florence,Seed line,Fair: +/- 0.20 ft,,,Steve Harden,Marker,Phone/Car GPS,WGS84 (from Digital Map),Mary Winsor,,NCSCO27062,Sycamore Hill Church,,,NC,Scotland County,,No,34.7722858,-79.3337576,33740,Lumber River,27062,283,5,3,County Line Store (yellow and red sign) on the backside; directly after the Campbell Soup (green) sign. Across the road from the church.,,,,,Right,19554,4,5.09,3,,This HWM elevation was not determined.,Riverine,9/25/2018 4:00:00 AM,0,4,1920,,,,HWM-02,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.70232,-77.19338,34.70232,-77.19338,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Phone/Car GPS,NAD83,Eric Frantz,Eric Frantz,NCONS27077,"HWMs in vacant lot across street from E Ivybridge Dr, Swansboro NC",,,NC,Onslow County,,No,34.70232,-77.19338,33741,Queens Crk,27077,283,5,2,"HWMs in vacant lot across street from E Ivybridge Dr, Swansboro NC. Follow pink flagging tails to marks. Good seedline on pine tree marked with nail w/ green hwm disc and pink flagging.",9/26/2018 4:00:00 AM,7.29,2,6,N/A,18659,6,1.66,3,,Level II survey,Coastal,9/25/2018 4:00:00 AM,0,2,5,5,0.02,,HWM-02,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.71218,-77.2223,34.71218,-77.2223,2018 Florence,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Phone/Car GPS,NAD83,Eric Frantz,Eric Frantz,NCONS27083,Queens Creek at US Hwy 24,,,NC,Onslow County,,No,34.71218,-77.2223,33742,Queens Crk,27083,283,5,4,HWMs on downstream right bank of Queens Crk at US24 crossing outside Swansboro NC. Follow pink flagging tails to marks. Poor seed line on fence post just inside woods marked with nail w/ green HWMdisc and pink flagging.,9/26/2018 4:00:00 AM,6.19,2,6,N/A,18660,6,2.25,3,,Level II survey,Riverine,9/25/2018 4:00:00 AM,0,2,5,5,0.02,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
